Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,AutoEncoder,94.7217659982926,28.081616097400946,89.7,0.37635537349946513,0.3087248322147651,0.1875,0.8734177215189873,7.135352373123169,7.294311761856079
2_annthyroid,AutoEncoder,81.4459375,24.308039648759962,86.38888888888889,0.25282233523244935,0.3130841121495327,0.25,0.41875,3.7524304389953613,3.864577054977417
3_backdoor,AutoEncoder,47.08292124022461,1.8841871473490608,87.4,-0.028135059758262197,0.015625,0.009345794392523364,0.047619047619047616,5.530212163925171,5.686422824859619
4_breastw,AutoEncoder,82.1697695035461,58.516225341993874,70.73170731707317,0.25267548051326866,0.4230769230769231,0.55,0.34375,0.2502148151397705,0.262176513671875
5_campaign,AutoEncoder,47.71134855269471,9.359059696374612,79.13333333333334,-0.01736331107284053,0.09798270893371758,0.08542713567839195,0.11486486486486487,4.968043804168701,5.123881101608276
6_cardio,AutoEncoder,95.3265306122449,70.3855477736954,87.09090909090908,0.603483286289465,0.6162162162162163,0.456,0.95,0.9415543079376221,0.9734277725219727
7_Cardiotocography,AutoEncoder,97.37177999535855,88.93390023740291,91.65354330708662,0.7952121199875216,0.8359133126934984,0.7336956521739131,0.9712230215827338,0.9398469924926758,0.9743344783782959
8_celeba,AutoEncoder,93.85475515131625,21.696476191515085,89.43333333333334,0.3018429864695968,0.22871046228710462,0.13314447592067988,0.8103448275862069,5.507067441940308,5.663583993911743
9_census,AutoEncoder,51.49898894520706,5.342540689912114,83.26666666666667,0.006961215184902464,0.08058608058608059,0.05670103092783505,0.13924050632911392,5.26917290687561,5.429269075393677
10_cover,AutoEncoder,97.04264870931539,24.80026690526916,88.8,0.25074046279542356,0.14285714285714285,0.07734806629834254,0.9333333333333333,5.563694000244141,5.722665548324585
11_donors,AutoEncoder,85.09073901312365,24.509885040886054,87.5,0.28518571137650234,0.2964352720450281,0.20050761421319796,0.5683453237410072,5.266867399215698,5.4320197105407715
12_fault,AutoEncoder,99.05333670374115,96.77480805381377,94.16809605488851,0.885256003100216,0.9267241379310345,0.8634538152610441,1.0,0.7658348083496094,0.8037643432617188
13_fraud,AutoEncoder,98.68757646535424,4.6437198067632846,89.96666666666667,0.09421941599788529,0.019543973941368076,0.009868421052631578,1.0,5.635401964187622,5.793975114822388
14_glass,AutoEncoder,84.92063492063492,30.0,89.23076923076924,0.2254871963578487,0.2222222222222222,0.14285714285714285,0.5,0.10849523544311523,0.11323332786560059
15_Hepatitis,AutoEncoder,71.25,33.26330532212885,75.0,-0.13483997249264842,0.0,0.0,0.0,0.03327012062072754,0.03558969497680664
16_http,AutoEncoder,47.12085704720456,0.6778407396112432,89.60000000000001,-0.0051403986398708655,0.006369426751592357,0.0033222591362126247,0.07692307692307693,5.5459372997283936,5.703809976577759
17_InternetAds,AutoEncoder,51.626893939393945,20.92438723840468,75.08474576271186,0.042463067113630015,0.1787709497206704,0.2318840579710145,0.14545454545454545,0.9115850925445557,0.944359302520752
18_Ionosphere,AutoEncoder,94.18293149636433,82.87725872277115,89.62264150943396,0.7782322484394387,0.8607594936708861,0.85,0.8717948717948718,0.11896181106567383,0.1257929801940918
19_landsat,AutoEncoder,99.73104752060496,97.27645012610553,92.54272397721388,0.8108195834081866,0.8403547671840355,0.7246653919694073,1.0,2.864173650741577,2.9697906970977783
20_letter,AutoEncoder,99.73239544307668,94.26004827992176,91.45833333333333,0.6136964857512031,0.5858585858585859,0.4142857142857143,1.0,0.849118709564209,0.8753905296325684
21_Lymphography,AutoEncoder,84.88372093023257,20.833333333333332,75.55555555555556,0.33836394755025084,0.26666666666666666,0.15384615384615385,1.0,0.09773039817810059,0.10190105438232422
22_magic.gamma,AutoEncoder,93.79548151796777,87.91394255706628,86.46666666666667,0.7041713538630062,0.8079470198675497,0.7870967741935484,0.8299319727891157,3.6135287284851074,3.7800004482269287
23_mammography,AutoEncoder,77.46489603600646,12.979914825638852,88.53333333333333,0.12795092186323506,0.11794871794871795,0.06927710843373494,0.39655172413793105,5.443240165710449,5.600560188293457
24_mnist,AutoEncoder,99.999765026552,99.9976320151551,89.82902235861464,0.6455100315560518,0.6386292834890965,0.4691075514874142,1.0,3.8287882804870605,3.9512381553649902
25_musk,AutoEncoder,99.91088725300271,95.77091191855583,89.33623503808488,0.4507800900122437,0.3717948717948718,0.2283464566929134,1.0,1.692739725112915,1.7417664527893066
26_optdigits,AutoEncoder,99.99872896436017,99.96371552975329,90.28753993610223,0.47884635587662067,0.40625,0.2549019607843137,1.0,2.8747973442077637,2.9629788398742676
27_PageBlocks,AutoEncoder,82.21727788158863,29.904826826790266,86.03213844252163,0.25257387641792534,0.3273809523809524,0.29411764705882354,0.3691275167785235,2.8407297134399414,2.9280495643615723
29_Pima,AutoEncoder,76.09401709401709,51.92249515862751,70.12987012987013,0.2682142082836754,0.4566929133858268,0.5576923076923077,0.38666666666666666,0.28080320358276367,0.2941422462463379
30_satellite,AutoEncoder,99.87906555027074,99.57966683887072,93.06059036768514,0.8562394005077938,0.8977099236641222,0.814404432132964,1.0,2.474224328994751,2.5883843898773193
31_satimage-2,AutoEncoder,99.75704813483827,70.64461546386272,89.25904652498564,0.3124138553032187,0.19742489270386265,0.10952380952380952,1.0,3.2584619522094727,3.351400852203369
32_shuttle,AutoEncoder,97.00669686166677,72.54821235962974,90.13333333333333,0.5441455730184375,0.5271565495207667,0.3707865168539326,0.9116022099447514,5.204327583312988,5.366629362106323
33_skin,AutoEncoder,64.26820604743287,37.67532812642233,76.4,0.1855798472660111,0.313953488372093,0.4,0.2583732057416268,4.373707056045532,4.52915620803833
34_smtp,AutoEncoder,33.47782594198067,0.0501002004008016,89.9,-0.006109339585800134,0.0,0.0,0.0,5.6211395263671875,5.7801735401153564
35_SpamBase,AutoEncoder,94.78234848605219,88.9377850899806,89.07363420427554,0.7734248312735786,0.8628230616302187,0.8346153846153846,0.8930041152263375,1.4333014488220215,1.510331392288208
36_speech,AutoEncoder,99.85743039248575,93.46300666379229,90.14466546112115,0.3886541946768545,0.2875816993464052,0.16793893129770993,1.0,2.061178684234619,2.121338367462158
37_Stamps,AutoEncoder,80.18518518518519,37.30348240143258,83.33333333333334,0.3723990332281634,0.45161290322580644,0.3684210526315789,0.5833333333333334,0.1703808307647705,0.1778101921081543
38_thyroid,AutoEncoder,62.135228640192544,6.373865478731279,88.60424028268551,0.05200116821089478,0.07194244604316546,0.043478260869565216,0.20833333333333334,2.0779120922088623,2.138009548187256
39_vertebral,AutoEncoder,78.65961199294532,32.719772511439174,86.11111111111111,0.301227212573792,0.375,0.42857142857142855,0.3333333333333333,0.14394021034240723,0.14905118942260742
40_vowels,AutoEncoder,97.04322460885706,60.31791203101833,90.8466819221968,0.4820110121160392,0.4444444444444444,0.2962962962962963,0.8888888888888888,0.8054630756378174,0.8292317390441895
41_Waveform,AutoEncoder,99.23054266990648,75.23382667965679,90.9970958373669,0.4518847211323292,0.3673469387755102,0.225,1.0,1.9176146984100342,1.9735503196716309
42_WBC,AutoEncoder,88.46153846153845,16.666666666666664,89.55223880597015,-0.04981354813867179,0.0,0.0,0.0,0.1123039722442627,0.11817526817321777
43_WDBC,AutoEncoder,99.29906542056075,85.41666666666666,90.990990990991,0.508932231265973,0.4444444444444444,0.2857142857142857,1.0,0.19581866264343262,0.20415830612182617
44_Wilt,AutoEncoder,59.383478558795474,7.08057857693359,85.75380359612724,0.028622962969752544,0.09649122807017543,0.0738255033557047,0.13924050632911392,2.538210868835449,2.6127872467041016
45_wine,AutoEncoder,87.96296296296296,36.19047619047619,87.17948717948718,0.21957751641341997,0.2857142857142857,0.25,0.3333333333333333,0.057561635971069336,0.060855865478515625
46_WPBC,AutoEncoder,88.9751552795031,55.20200479897517,88.33333333333333,0.7518094115561123,0.8,0.6666666666666666,1.0,0.08405923843383789,0.0885934829711914
47_yeast,AutoEncoder,91.6639706675294,83.5126323709711,82.7354260089686,0.6224197607127993,0.7389830508474576,0.8384615384615385,0.6606060606060606,0.5665369033813477,0.5926830768585205
