Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,SFF_OD,91.73336684593016,22.75122336104505,96.73333333333333,0.0724980737042217,0.07547169811320754,0.14814814814814814,0.05063291139240506,1.3553669452667236,0.028057336807250977
2_annthyroid,SFF_OD,88.11031249999999,41.552498901978375,92.87037037037037,0.22814697399212505,0.17204301075268819,0.6153846153846154,0.1,0.04805326461791992,0.025580883026123047
3_backdoor,SFF_OD,99.30200885257065,60.57692307692307,98.63333333333333,0.772860142302597,0.7544910179640718,0.6057692307692307,1.0,0.30529260635375977,0.06046628952026367
4_breastw,SFF_OD,78.15270390070921,62.650957227334246,70.73170731707317,0.1895179192975189,0.1891891891891892,0.7,0.109375,0.018172740936279297,0.015836477279663086
5_campaign,SFF_OD,98.49253608268032,84.99929175183343,96.73333333333333,0.8064707797033256,0.8211678832116789,0.8928571428571429,0.7601351351351351,0.09615397453308105,0.03416776657104492
6_cardio,SFF_OD,95.19897959183673,76.4724816631819,93.45454545454545,0.6124761128240089,0.6170212765957447,0.8529411764705882,0.48333333333333334,0.013968467712402344,0.006287097930908203
7_Cardiotocography,SFF_OD,95.60657925272686,82.44783328002335,85.51181102362204,0.525860504663036,0.5353535353535354,0.8983050847457628,0.381294964028777,0.013607025146484375,0.0067403316497802734
8_celeba,SFF_OD,98.71598021519492,56.157615538897765,98.63333333333333,0.6966998428590557,0.6962962962962963,0.6103896103896104,0.8103448275862069,0.06539702415466309,0.032842159271240234
9_census,SFF_OD,96.65728360309642,45.40229885057471,93.66666666666667,0.6508990603317542,0.6245059288537549,0.4540229885057471,1.0,0.9301126003265381,0.11233210563659668
10_cover,SFF_OD,95.57463524130189,19.667415118416276,98.4,0.28818617933670576,0.29411764705882354,0.2631578947368421,0.3333333333333333,0.248368501663208,0.10149407386779785
11_donors,SFF_OD,86.61810153415192,41.10479144280381,95.8,0.37585251341083475,0.35714285714285715,0.6140350877192983,0.2517985611510791,0.0871126651763916,0.03497958183288574
12_fault,SFF_OD,91.20892315470172,87.72723975314601,88.8507718696398,0.760596318999374,0.8320413436692506,0.936046511627907,0.7488372093023256,0.011296749114990234,0.005335092544555664
13_fraud,SFF_OD,93.59915471026582,1.368580325054935,98.5,0.08386805958262376,0.0425531914893617,0.022727272727272728,0.3333333333333333,0.07477664947509766,0.030295848846435547
14_glass,SFF_OD,59.523809523809526,5.416666666666667,89.23076923076924,-0.05143444998736397,0.0,0.0,0.0,0.017920732498168945,0.01528477668762207
15_Hepatitis,SFF_OD,97.5,80.0,95.83333333333334,0.8717797887081347,0.8888888888888888,0.8,1.0,0.0034711360931396484,0.0017385482788085938
16_http,SFF_OD,58.44299657490151,0.9493616347243633,98.43333333333332,-0.007063304839564355,0.0,0.0,0.0,0.021917343139648438,0.014920711517333984
17_InternetAds,SFF_OD,50.0,18.64406779661017,18.64406779661017,0.0,0.3142857142857143,0.1864406779661017,1.0,2.9355504512786865,0.04015231132507324
18_Ionosphere,SFF_OD,96.70876387294298,89.929547669196,93.39622641509435,0.8589490961249382,0.9113924050632911,0.9,0.9230769230769231,0.004255771636962891,0.0017197132110595703
19_landsat,SFF_OD,97.81344354378044,88.59221520295893,90.21232522009322,0.6638308951530244,0.6865671641791045,0.9241071428571429,0.5461741424802111,0.03613162040710449,0.01419973373413086
20_letter,SFF_OD,95.54247266610598,79.62528467494542,98.33333333333333,0.8456803893282689,0.8518518518518519,0.92,0.7931034482758621,0.015136003494262695,0.004817008972167969
21_Lymphography,SFF_OD,77.90697674418604,21.666666666666668,93.33333333333333,0.3746537715077527,0.4,0.3333333333333333,0.5,0.003598451614379883,0.001924753189086914
22_magic.gamma,SFF_OD,95.00616075958543,90.25930046400411,76.86666666666667,0.48241848941077736,0.502865329512894,0.9564032697547684,0.34110787172011664,0.10236597061157227,0.0580441951751709
23_mammography,SFF_OD,69.02470756464054,14.709945696880366,97.33333333333334,0.29674863452026534,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.05046868324279785,0.028700828552246094
24_mnist,SFF_OD,99.373795761079,88.74458874458875,98.86014905743095,0.9361257607369081,0.9403669724770642,0.8874458874458875,1.0,0.11009979248046875,0.028561830520629883
25_musk,SFF_OD,99.21348314606742,67.44186046511628,98.4766050054407,0.8147452194814561,0.8055555555555556,0.6744186046511628,1.0,0.0743417739868164,0.009448766708374023
26_optdigits,SFF_OD,99.33207077126443,73.32819189826569,98.7220447284345,0.8302932273841092,0.8305084745762712,0.7424242424242424,0.9423076923076923,0.04534602165222168,0.011331319808959961
27_PageBlocks,SFF_OD,80.88573242995052,34.118112865999414,91.1619283065513,0.25628314849245476,0.22702702702702704,0.5833333333333334,0.14093959731543623,0.05520939826965332,0.02591681480407715
28_pendigits,SFF_OD,92.13697407392381,30.724368047279953,97.67103347889375,0.46744296318718365,0.4782608695652174,0.5116279069767442,0.4489795918367347,0.03385329246520996,0.012502670288085938
29_Pima,SFF_OD,93.82051282051282,90.32868364364049,87.87878787878788,0.7231017578254597,0.7777777777777778,0.9607843137254902,0.6533333333333333,0.018123149871826172,0.014798641204833984
30_satellite,SFF_OD,98.96629537891106,96.15690250308039,93.57845675815639,0.8473033227674833,0.8856088560885609,0.967741935483871,0.8163265306122449,0.02790069580078125,0.01045083999633789
31_satimage-2,SFF_OD,99.00541580199423,47.64285581720795,98.7363584147042,0.5930665733166384,0.5925925925925926,0.5161290322580645,0.6956521739130435,0.04174613952636719,0.013818979263305664
32_shuttle,SFF_OD,96.76524138687948,71.04075158408858,97.13333333333334,0.7383573599344286,0.7528735632183908,0.7844311377245509,0.7237569060773481,0.14423036575317383,0.05808305740356445
33_skin,SFF_OD,74.53784635899216,44.26127013338723,80.93333333333334,0.25803729245597823,0.19887955182072828,0.8160919540229885,0.11323763955342903,0.022108793258666992,0.016493797302246094
