Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,IForest,84.89549703370182,20.949350141808385,90.36666666666666,0.3029753791518402,0.2683544303797468,0.16772151898734178,0.6708860759493671,0.25005269050598145,0.29912686347961426
2_annthyroid,IForest,100.0,99.99999999999999,91.85185185185185,0.6590035768383312,0.6451612903225806,0.47619047619047616,1.0,0.20789098739624023,0.24597668647766113
3_backdoor,IForest,91.75705692559626,25.435368010751596,89.33333333333333,0.26151873162352474,0.21182266009852216,0.12536443148688048,0.6825396825396826,0.33786559104919434,0.3906259536743164
4_breastw,IForest,99.67863475177305,99.30288461538461,95.1219512195122,0.8963966372016942,0.927536231884058,0.8648648648648649,1.0,0.20196080207824707,0.22374534606933594
5_campaign,IForest,100.0,100.0,91.06666666666666,0.6876090782501388,0.6883720930232559,0.524822695035461,1.0,0.28702807426452637,0.3424100875854492
6_cardio,IForest,99.33673469387755,95.40810802552095,91.27272727272727,0.7079080355865954,0.7142857142857143,0.5555555555555556,1.0,0.17048954963684082,0.19212937355041504
7_Cardiotocography,IForest,99.9970990949176,99.98968553831138,89.60629921259843,0.7666971681181004,0.8081395348837209,0.6780487804878049,1.0,0.23101568222045898,0.2608194351196289
8_celeba,IForest,100.0,99.99999999999997,90.96666666666667,0.4000660125420576,0.2997416020671835,0.1762917933130699,1.0,0.27057600021362305,0.3241915702819824
9_census,IForest,85.53679437728825,52.5579889295888,87.4,0.29270279545166344,0.31521739130434784,0.22081218274111675,0.5506329113924051,0.462979793548584,0.5314993858337402
10_cover,IForest,100.0,99.99999999999999,89.16666666666667,0.27433490233639674,0.15584415584415584,0.08450704225352113,1.0,0.30015063285827637,0.35513830184936523
11_donors,IForest,99.45005896715693,86.46584029174988,90.83333333333333,0.5508870470041985,0.5027124773960217,0.3357487922705314,1.0,0.292172908782959,0.3508493900299072
12_fault,IForest,99.84580384226491,99.61442468084533,95.19725557461408,0.9041315874126448,0.9388646288209607,0.8847736625514403,1.0,0.18747401237487793,0.2160344123840332
13_fraud,IForest,100.0,100.0,89.13333333333333,0.09014803215342965,0.018072289156626505,0.00911854103343465,1.0,0.2636749744415283,0.3157482147216797
14_glass,IForest,100.0,100.0,76.92307692307693,0.2993924754260479,0.21052631578947367,0.11764705882352941,1.0,0.16701102256774902,0.1909482479095459
15_Hepatitis,IForest,100.0,100.0,91.66666666666666,0.7745966692414834,0.8,0.6666666666666666,1.0,0.1936042308807373,0.21839690208435059
16_http,IForest,100.0,100.0,89.43333333333334,0.1876517960988265,0.07580174927113703,0.03939393939393939,1.0,0.29120612144470215,0.3513972759246826
17_InternetAds,IForest,63.12121212121213,26.454632088822315,76.94915254237287,0.0914016065531674,0.20930232558139536,0.2903225806451613,0.16363636363636364,0.2504563331604004,0.29185986518859863
18_Ionosphere,IForest,100.0,100.0,93.39622641509435,0.8713479454561286,0.9176470588235294,0.8478260869565217,1.0,0.18694376945495605,0.20826172828674316
19_landsat,IForest,98.033858771047,94.05791358627016,90.73019161056448,0.7538887351860978,0.7986501687289089,0.696078431372549,0.9366754617414248,0.22504162788391113,0.26351356506347656
20_letter,IForest,100.0,100.0,90.0,0.5801200670493948,0.5471698113207547,0.37662337662337664,1.0,0.2097318172454834,0.2412853240966797
21_Lymphography,IForest,100.0,100.0,88.88888888888889,0.5024855165595914,0.4444444444444444,0.2857142857142857,1.0,0.19327664375305176,0.25034022331237793
22_magic.gamma,IForest,99.83285334138003,99.65099931190807,93.76666666666667,0.874956055271385,0.9166295140436915,0.8467874794069192,0.9990281827016521,0.26067638397216797,0.3207426071166992
23_mammography,IForest,99.41395719543354,79.45533957421739,88.56666666666668,0.3574568434919618,0.25272331154684097,0.14463840399002495,1.0,0.285400390625,0.3381798267364502
24_mnist,IForest,100.0,100.0,91.80184129767646,0.6898206665528804,0.6867671691792295,0.5229591836734694,1.0,0.26184844970703125,0.310391902923584
25_musk,IForest,100.0,99.99999999999997,89.66267682263329,0.4570636856700013,0.3790849673202614,0.23387096774193547,1.0,0.2160961627960205,0.24496793746948242
26_optdigits,IForest,100.0,100.0,89.90415335463258,0.4709146571918343,0.3969465648854962,0.24761904761904763,1.0,0.24420404434204102,0.27727365493774414
27_PageBlocks,IForest,99.02229978846954,86.20651820034631,90.91470951792337,0.6730574075089985,0.6696629213483146,0.5033783783783784,1.0,0.23949623107910156,0.27948832511901855
28_pendigits,IForest,100.0,100.0,90.97525473071325,0.43501126875324003,0.34507042253521125,0.20851063829787234,1.0,0.2612898349761963,0.31020450592041016
29_Pima,IForest,100.0,99.99999999999999,94.37229437229438,0.8838834764831843,0.9202453987730062,0.8522727272727273,1.0,0.20937037467956543,0.23610401153564453
30_satellite,IForest,100.0,100.0,93.52667011910927,0.8648275895254319,0.9039200614911607,0.8246844319775596,1.0,0.2507023811340332,0.3009340763092041
31_satimage-2,IForest,100.0,100.0,89.7185525560023,0.31937135688954754,0.20444444444444446,0.11386138613861387,1.0,0.2556135654449463,0.30129504203796387
32_shuttle,IForest,100.0,99.99999999999999,89.66666666666666,0.5727977905413942,0.5386904761904762,0.36863543788187375,1.0,0.22714519500732422,0.2818741798400879
33_skin,IForest,97.76741397607724,92.90416801588457,90.9,0.7635643615445772,0.8108108108108109,0.7169117647058824,0.9330143540669856,0.29358625411987305,0.34903645515441895
34_smtp,IForest,99.96665555185061,50.0,89.8,0.05408299776371853,0.006493506493506494,0.003257328990228013,1.0,0.2934720516204834,0.37584543228149414
35_SpamBase,IForest,92.6484685743945,86.09996529650182,81.78939034045922,0.6097952038200652,0.7494553376906318,0.7962962962962963,0.7078189300411523,0.207916259765625,0.2489013671875
36_speech,IForest,98.86363636363636,83.23453613698715,89.33092224231464,0.35771167556440336,0.2625,0.15217391304347827,0.9545454545454546,0.26537299156188965,0.31026363372802734
37_Stamps,IForest,100.0,100.0,83.33333333333334,0.5793377114499331,0.5853658536585366,0.41379310344827586,1.0,0.15316224098205566,0.1776115894317627
38_thyroid,IForest,100.0,100.0,89.66431095406361,0.3901782096121772,0.2909090909090909,0.1702127659574468,1.0,0.18367433547973633,0.21943068504333496
39_vertebral,IForest,98.41269841269842,78.76543209876544,87.5,0.6546536707079771,0.6666666666666666,0.5,1.0,0.16012024879455566,0.18709969520568848
40_vowels,IForest,100.0,100.0,89.24485125858124,0.49584282437142474,0.43373493975903615,0.27692307692307694,1.0,0.19122743606567383,0.22081398963928223
41_Waveform,IForest,100.0,100.0,90.60987415295256,0.4435616504258093,0.3576158940397351,0.21774193548387097,1.0,0.23749995231628418,0.27930474281311035
42_WBC,IForest,100.0,100.0,91.04477611940298,0.47636443708895493,0.4,0.25,1.0,0.19361066818237305,0.2209467887878418
43_WDBC,IForest,100.0,100.0,92.7927927927928,0.5553478324017039,0.5,0.3333333333333333,1.0,0.19188404083251953,0.2173159122467041
44_Wilt,IForest,100.0,100.0,89.34993084370679,0.5485064365906843,0.5064102564102564,0.33905579399141633,1.0,0.2104024887084961,0.24805188179016113
45_wine,IForest,100.0,100.0,87.17948717948718,0.568257570707744,0.5454545454545454,0.375,1.0,0.16967368125915527,0.18981146812438965
46_WPBC,IForest,100.0,100.0,93.33333333333333,0.8427009716003844,0.875,0.7777777777777778,1.0,0.14406728744506836,0.1668093204498291
47_yeast,IForest,98.70592041410548,97.23610652407217,94.84304932735425,0.8976762611299912,0.9348441926345609,0.8776595744680851,1.0,0.1804351806640625,0.21037960052490234
